"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909195";"DRUGMATRIX: Peptidase, ELA2 (Neutrophil Elastase 2) enzyme inhibition (substrate: N-MeOSuc-Ala-Ala-Pro-Val-pNA)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Neutrophil";"None";"";"";"";"CHEMBL248";"Leukocyte elastase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308052";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909199";"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK1 enzyme inhibition (substrate: Myelin Basic Protein)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL3385";"MAP kinase ERK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"COVC-0141997642";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"'>'";"19952.62";"nM";"";"";"No. Measurements = 1";"UO_0000065";"";"";"";"";"0";"CHEMBL4651403";"Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours exposure to 0.01 MOI SARS CoV-2 virus by high content imaging";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"";"";"";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4651402";"57";"IMI-CARE SARS-CoV-2 Data";"";"2021";"CHEMBL4295411";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909213";"DRUGMATRIX: Adenosine A1 radioligand binding (ligand: DPCPX)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL226";"Adenosine A1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909215";"DRUGMATRIX: Adenosine A3 radioligand binding (ligand: AB-MECA)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL256";"Adenosine A3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909087";"DRUGMATRIX: Alpha-1D adrenergic receptor radioligand binding (ligand: prazosin)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HEK293";"Membrane";"";"";"";"CHEMBL223";"Alpha-1d adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909093";"DRUGMATRIX: Adrenergic beta3 radioligand binding (ligand: [125I] Cyanopindolol)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HEK293";"Membrane";"";"";"";"CHEMBL246";"Beta-3 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909098";"DRUGMATRIX: Atrial Natriuretic Factor (ANF) radioligand binding (ligand: [125I] ANF (rat))";"B";"BAO_0000249";"cell membrane format";"Cavia porcellus";"CHEMBL3638251";"Adrenal gland";"None";"Membrane";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909099";"DRUGMATRIX: beta-Lactamase enzyme inhibition (substrate: Nitrocefin)";"B";"BAO_0000019";"assay format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909122";"DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"Chem-1";"Membrane";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909126";"DRUGMATRIX: Chemokine CCR5 radioligand binding (ligand: [125I] MIP-1alpha)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HEK293";"Membrane";"";"";"";"CHEMBL274";"C-C chemokine receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909127";"DRUGMATRIX: Chemokine CXCR1 (IL-8A)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4029";"Interleukin-8 receptor A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909134";"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL3622";"Cytochrome P450 2C19";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833782";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909207";"DRUGMATRIX: Protein Tyrosine Phosphatase, PTPRC (CD45) enzyme inhibition (substrate: DiFMUP)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL3243";"Leukocyte common antigen";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909110";"DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"Jurkat";"Membrane";"";"";"";"CHEMBL287";"Sigma opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307526";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909110";"DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"Jurkat";"Membrane";"";"";"";"CHEMBL287";"Sigma opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307526";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909112";"DRUGMATRIX: Sodium Channel, Site 2 radioligand binding (ligand: [3H] Batrachotoxin)";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"CHEMBL3638188";"Brain";"None";"Membrane";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909120";"DRUGMATRIX: Vasopressin V1A radioligand binding (ligand: [125I] PhenylacetylTyr(Me)PheGlnAsnArgProArgTyr)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HEK293";"Membrane";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909096";"DRUGMATRIX: Angiotensin AT2 radioligand binding (ligand: [125I] CGP-42112A)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL4607";"Angiotensin II type 2 (AT-2) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909100";"DRUGMATRIX: Bradykinin B2 radioligand binding (ligand: [3H] Bradykinin)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"Chem-1";"Membrane";"";"";"";"CHEMBL3157";"Bradykinin B2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909101";"DRUGMATRIX: Calcitonin radioligand binding (ligand: [125I] Calcitonin (salmon))";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"T47D";"Membrane";"";"";"";"CHEMBL1832";"Calcitonin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307606";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909102";"DRUGMATRIX: Calcium Channel Type L, Benzothiazepine radioligand binding (ligand: [3H] Diltiazem)";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"CHEMBL3638188";"Brain";"None";"Membrane";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909162";"DRUGMATRIX: Leukotriene, BLT (LTB4) radioligand binding (ligand: [3H]LTB4)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"U-937";"Membrane";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308006";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"RAMIPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909179";"DRUGMATRIX: Nitric Oxide Synthase, Inducible (iNOS) enzyme inhibition (substrate: L-Arginine)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL3464";"Nitric oxide synthase, inducible";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"Ramipril";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4028922";"Inhibition of human MRP2 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5748";"Canalicular multispecific organic anion transporter 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"Ramipril";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"'='";"253.0";"nM";"6.60";"";"";"UO_0000065";"15.84";"0.30";"4.22";"6.88";"1";"CHEMBL3586838";"Inhibition of rabbit lung ACE assessed as hippuryl-histidyl-leucine hydrolysis after 30 mins by colorimetric method";"B";"BAO_0000357";"single protein format";"Oryctolagus cuniculus";"None";"None";"None";"None";"";"";"";"CHEMBL4074";"Angiotensin-converting enzyme";"Oryctolagus cuniculus";"SINGLE PROTEIN";"CHEMBL3585246";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";"";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"40";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"'='";"4.2";"nM";"8.38";"";"";"UO_0000065";"20.11";"0.38";"6.00";"8.73";"0";"CHEMBL5258025";"Inhibition of angiotensin-converting enzyme (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1808";"Angiotensin-converting enzyme";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5257037";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"INHIBITOR";""
"CHEMBL1168";"RAMIPRIL";"4.0";"416.52";"0";"2.38";"Ramipril";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21";"IC50";"'='";"25.12";"nM";"7.60";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4841992";"Inhibition of ACE (unknown origin)";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL4840359";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"INHIBITOR";""
